OrderID,TaskChain,ActorCount,Makespan,Energy,SafetyViol
294,TaskD-TaskI-TaskN,90,918.4353827862911,1.5625323747914273,4.265535897482666e-07
295,TaskD-TaskI-TaskN,120,768.6500659327888,0.9088660426819173,6.056653423781132e-07
296,TaskE-TaskJ-TaskO,109,692.4305348142259,0.8391415380098799,9.377378554704802e-07
297,TaskE-TaskJ-TaskO,89,755.9365245568449,0.8692435140990786,3.1868411558621095e-07
298,TaskC-TaskH-TaskM,216,856.263614911344,1.3332384190898172,2.572744408220546e-07
299,TaskD-TaskI-TaskN,30,1262.0146188875706,1.13065752706338,6.576185527432374e-07
300,TaskA-TaskF-TaskK,60,1007.8327808723718,1.5464474748451926,6.230466417330459e-07
301,TaskE-TaskJ-TaskO,34,1038.6661333905467,1.9909307472497348,3.3878868547504337e-07
302,TaskE-TaskJ-TaskO,137,980.7453383595807,1.263587807691759,9.288208171546887e-07
303,TaskA-TaskF-TaskK,222,1073.0601986043578,1.488609504925416,8.464137042147365e-07
304,TaskE-TaskJ-TaskO,171,1280.4144294435687,1.2987246750888026,2.3174272040643037e-07
305,TaskC-TaskH-TaskM,101,601.2138327463929,1.8167260012662312,2.4675111998017794e-07
306,TaskD-TaskI-TaskN,15,1243.667463117076,1.8826836841546857,5.171773434182098e-07
307,TaskA-TaskF-TaskK,240,496.99230949299863,1.852826734646312,7.758363807134132e-07
308,TaskD-TaskI-TaskN,252,1005.6405423043856,1.969246686415109,5.3599975594579746e-08
309,TaskE-TaskJ-TaskO,56,1438.381470948883,0.8330230221684984,6.964018021973596e-07
310,TaskE-TaskJ-TaskO,202,1136.1315879063088,1.8077793945746372,6.517535384082761e-07
311,TaskA-TaskF-TaskK,141,1074.6117870641274,1.702126607646912,2.391652949538584e-07
312,TaskC-TaskH-TaskM,176,1400.3891933605946,1.0744332912804377,6.845394831089354e-07
313,TaskB-TaskG-TaskL,148,859.3874203997713,1.947584112065033,9.407813593395618e-07
314,TaskA-TaskF-TaskK,157,1086.7934844930096,0.9778135138759346,5.631798652205084e-08
315,TaskB-TaskG-TaskL,216,1115.6234194947785,1.61545991256069,3.2645553473914194e-07
316,TaskB-TaskG-TaskL,223,895.5195731545948,1.069868260179095,4.4379494949969177e-07
317,TaskC-TaskH-TaskM,193,913.1779641008039,1.3176567785288897,9.002677553354427e-07
318,TaskB-TaskG-TaskL,125,891.244113355332,1.6629918763334828,9.62638832143065e-07
319,TaskB-TaskG-TaskL,49,1017.4629948017127,1.4759895704396562,4.4967409403136897e-07
320,TaskC-TaskH-TaskM,67,1109.3383211542625,1.313002197593734,7.525281280207693e-07
321,TaskB-TaskG-TaskL,133,1024.6460545829325,1.1916061171183847,5.363444135268382e-07
322,TaskB-TaskG-TaskL,255,1141.8923634859711,1.8075915868505483,5.424051053939627e-07
323,TaskB-TaskG-TaskL,57,606.1705428052906,0.9725772203777765,2.853185199156929e-07
324,TaskA-TaskF-TaskK,110,956.3497672514327,1.31612345183576,2.2478668340524073e-07
325,TaskA-TaskF-TaskK,196,795.3161379298708,1.8845090861301705,2.9512529246480074e-07
326,TaskA-TaskF-TaskK,54,1060.3445025365797,1.8150194605519612,5.607647271845086e-07
327,TaskC-TaskH-TaskM,184,1057.3834857344646,1.281130114967656,3.886363416186811e-08
328,TaskE-TaskJ-TaskO,39,976.8755770085089,1.71573003632157,9.081764549128418e-07
329,TaskB-TaskG-TaskL,118,1102.0558021064141,1.787792996850631,1.6472087245427848e-07
330,TaskB-TaskG-TaskL,29,1199.5625436528055,1.8666649088043556,2.2788779010267272e-07
331,TaskC-TaskH-TaskM,32,987.8958955387383,1.4534069228590736,5.230934146831699e-07
332,TaskB-TaskG-TaskL,152,789.6610223800596,1.0453530632656542,7.130136186739066e-07
333,TaskA-TaskF-TaskK,14,683.7484858161038,1.106370891804718,1.0477176419695333e-07
334,TaskE-TaskJ-TaskO,43,1007.2220350660257,1.1548336088499251,3.245177505716906e-07
335,TaskD-TaskI-TaskN,14,1048.3733403027081,1.5125629769715387,9.689878595186136e-07
336,TaskB-TaskG-TaskL,167,806.0952220960041,0.8393715489543302,2.6971953711313626e-07
337,TaskA-TaskF-TaskK,116,1145.1533646326066,1.563250962535962,3.1991964361251546e-07
338,TaskD-TaskI-TaskN,190,908.2086228350853,1.2372250861138785,8.381335057118532e-07
339,TaskE-TaskJ-TaskO,42,668.7134269657699,1.1542901629875706,5.97122873735507e-08
340,TaskD-TaskI-TaskN,235,1251.2872684690378,1.8553958848737517,4.699670371208812e-07
341,TaskA-TaskF-TaskK,230,1228.7975838404327,1.3520028746969586,3.8582059680715357e-07
342,TaskD-TaskI-TaskN,57,596.8801126673804,0.9140636546392313,3.234208923095647e-07
343,TaskC-TaskH-TaskM,101,887.4799436692615,1.7920961216314963,2.928425981043169e-07
344,TaskD-TaskI-TaskN,58,879.6832637171448,0.8571695089238079,1.004603638118051e-07
345,TaskB-TaskG-TaskL,114,1327.8977318835005,1.672099069001836,3.216775710581324e-07
346,TaskB-TaskG-TaskL,155,980.1414579916687,1.7286874661247982,5.262187868851188e-08
347,TaskC-TaskH-TaskM,249,700.8243603889165,1.22312312711463,7.83154225007991e-07
348,TaskA-TaskF-TaskK,153,1176.4209564481757,1.7897454275333442,4.0424551601843157e-07
349,TaskB-TaskG-TaskL,72,753.8448908467838,1.4187912870277442,4.4946479399671253e-07
350,TaskE-TaskJ-TaskO,59,947.9319018556478,1.3559523839273562,8.946586405856303e-07
351,TaskB-TaskG-TaskL,36,846.0462244238247,0.8544839377624311,6.614744340226086e-07
352,TaskB-TaskG-TaskL,253,887.908980344012,1.148035032378687,1.7978512308698592e-08
353,TaskA-TaskF-TaskK,39,1187.4516179127877,1.9172119650623598,9.437430747316722e-07
354,TaskD-TaskI-TaskN,242,1304.266032266433,1.2701887559402,2.447730213179341e-07
355,TaskB-TaskG-TaskL,151,745.1262507241242,1.456040624668122,1.1653804291226026e-07
356,TaskC-TaskH-TaskM,214,1125.2152851015635,1.4384260147811023,7.704468965970735e-07
357,TaskD-TaskI-TaskN,230,853.4492740620008,1.508517307787232,5.05472542708051e-07
358,TaskE-TaskJ-TaskO,247,859.6656179951849,0.8735971467719392,4.394328603578374e-07
359,TaskA-TaskF-TaskK,238,1098.127244284543,1.234611505758474,2.5700804888591436e-07
360,TaskE-TaskJ-TaskO,84,794.4194468572609,1.667753928659065,5.519967749636954e-07
361,TaskD-TaskI-TaskN,193,1094.120520155009,1.0406723012875796,2.816407591505616e-07
362,TaskD-TaskI-TaskN,254,1146.022671301947,1.0442940530556326,9.02567175234197e-07
363,TaskD-TaskI-TaskN,112,913.4935476601963,0.8121087280268298,2.2305243493586089e-07
364,TaskE-TaskJ-TaskO,238,1265.4156204027333,1.3249783119298517,8.85511598951196e-07
365,TaskD-TaskI-TaskN,229,745.4350775876986,1.8592812568081065,5.638113714700834e-07
366,TaskE-TaskJ-TaskO,204,1269.0812381223345,0.8622811323047709,8.302032525562886e-07
367,TaskD-TaskI-TaskN,157,611.2025141029734,1.0293424513952032,7.157175359023455e-07
368,TaskC-TaskH-TaskM,197,1539.942828083902,1.1721014460113062,6.997281603223811e-07
369,TaskD-TaskI-TaskN,248,918.7595522756335,1.6780696838770555,3.311023496181052e-07
370,TaskE-TaskJ-TaskO,76,767.5385687224764,1.568762711363104,2.4155796215748144e-07
371,TaskB-TaskG-TaskL,204,953.4656182960002,1.2991326854982261,2.1877736540398027e-07
372,TaskD-TaskI-TaskN,43,790.7044114751143,1.7108827271100508,8.586197404889928e-07
373,TaskB-TaskG-TaskL,20,1077.3930597709084,1.5315572139882825,8.222225520564299e-07
374,TaskC-TaskH-TaskM,132,1273.5314662940295,1.8752489595886628,4.461677927321843e-07
375,TaskA-TaskF-TaskK,220,801.3087547886645,1.7816320989664316,1.4108056736149009e-07
376,TaskC-TaskH-TaskM,64,1115.8798478348008,1.1033763273070407,3.8842972945768384e-07
377,TaskD-TaskI-TaskN,174,693.4529262208481,1.1257262931610403,6.231500195955423e-07
378,TaskB-TaskG-TaskL,107,1206.5909466457224,0.9504277709508628,4.598591229351533e-07
379,TaskB-TaskG-TaskL,45,1083.247273385519,1.2043576708609478,7.82387375798165e-07
380,TaskE-TaskJ-TaskO,28,1215.236664266064,1.9994527024629132,9.976465940288716e-07
381,TaskB-TaskG-TaskL,42,975.5306194717789,1.2869014023380732,1.992207675644079e-07
382,TaskE-TaskJ-TaskO,38,912.9686804290496,1.0645861216269277,4.6505431146297674e-07
383,TaskA-TaskF-TaskK,134,1163.2234872114666,1.7149794613706635,4.3667406290161387e-07
384,TaskD-TaskI-TaskN,245,738.3902956883163,1.4509652041551875,3.1144760742146136e-07
385,TaskE-TaskJ-TaskO,232,651.435133653285,0.9795217394323431,2.061145615530867e-07
386,TaskA-TaskF-TaskK,111,999.0076031919924,1.2568276173930388,7.503519532476264e-08
387,TaskB-TaskG-TaskL,175,922.0806786282415,1.297363658647212,8.882481240514615e-07
388,TaskB-TaskG-TaskL,182,1110.766666356309,1.7045956406830625,4.2565021070945444e-07
389,TaskA-TaskF-TaskK,225,1218.3102848627993,0.8248056426702854,5.019265633150484e-07
390,TaskB-TaskG-TaskL,105,1106.6028158302279,1.1228235761579726,9.177726277189068e-07
391,TaskA-TaskF-TaskK,101,1202.380662365349,1.4211155615786266,7.785275727407883e-07
392,TaskE-TaskJ-TaskO,15,1064.2104666664327,1.122616090943412,1.3919625147601238e-07
393,TaskE-TaskJ-TaskO,22,1098.9191496642197,1.5541208569027987,5.69765767931665e-07
394,TaskA-TaskF-TaskK,104,976.6685580335459,1.37824097512954,4.478297537543636e-07
395,TaskE-TaskJ-TaskO,47,1093.0090922030365,1.2340523058314967,7.992389618529752e-07
396,TaskE-TaskJ-TaskO,190,1033.3305657127028,1.9390503522446147,7.269902221358298e-07
397,TaskE-TaskJ-TaskO,254,1065.0353593058128,1.558591399023749,6.935016646919613e-07
398,TaskC-TaskH-TaskM,52,966.6551933826322,0.9559296467215295,3.4713938712509795e-07
399,TaskD-TaskI-TaskN,192,1161.7858400942596,1.4721100369320745,8.06914093095262e-07
400,TaskB-TaskG-TaskL,20,857.9094900330097,1.7368782238410811,6.186738263891261e-08
401,TaskC-TaskH-TaskM,77,996.3301958191787,1.6501876369913568,1.6802865241784557e-07
402,TaskE-TaskJ-TaskO,60,1262.356780041515,1.0065070751543113,3.4226704024813265e-07
403,TaskA-TaskF-TaskK,58,810.2556354157749,1.966903998848124,8.603936665858847e-08
404,TaskE-TaskJ-TaskO,244,567.6309076494738,1.3385763748959272,2.426443347593447e-07
405,TaskD-TaskI-TaskN,50,1073.2914332595944,0.9908300044883136,8.31849473167939e-07
406,TaskE-TaskJ-TaskO,15,948.6091019293001,1.0162349049537776,9.487690224121786e-07
407,TaskA-TaskF-TaskK,65,1202.1724480743678,0.9178819906268967,3.115563322164486e-07
408,TaskD-TaskI-TaskN,83,973.8969840206013,1.7642217301219212,2.718706459489499e-07
409,TaskE-TaskJ-TaskO,219,879.1321856873376,0.9464365931862184,2.8709372572396263e-07
410,TaskD-TaskI-TaskN,86,984.8365208363573,0.9501503085700964,2.849418964773354e-07
411,TaskB-TaskG-TaskL,11,1218.613717322642,1.8205659377130052,4.5570880364113265e-08
412,TaskB-TaskG-TaskL,226,1115.073925438475,1.2135249013370717,9.276471828677971e-07
413,TaskE-TaskJ-TaskO,152,513.2195486903931,0.837029485169687,2.2156116015462513e-07
414,TaskD-TaskI-TaskN,84,1037.1534984173543,0.8622743594220931,4.258040333405909e-07
415,TaskA-TaskF-TaskK,218,1047.152426480281,0.9706045360446747,1.959001391355806e-08
416,TaskE-TaskJ-TaskO,232,996.3500069598962,1.0560720175708274,8.593755400059067e-07
417,TaskB-TaskG-TaskL,121,877.8220216862821,1.5981754330860864,7.338457710103681e-07
418,TaskB-TaskG-TaskL,211,1238.906374901289,0.9887915360021939,9.472884748219662e-07
419,TaskE-TaskJ-TaskO,201,1248.8067896269724,0.9426492694124864,7.837993244044352e-07
420,TaskD-TaskI-TaskN,203,559.3679078348276,1.7176629697715349,3.205694469315446e-07
421,TaskB-TaskG-TaskL,28,840.4081044517111,1.6052663406318972,2.553946251411394e-07
422,TaskD-TaskI-TaskN,213,971.053869742856,1.3223890657462833,7.007391444777601e-07
423,TaskB-TaskG-TaskL,92,1189.7016407433339,1.4591717257761248,3.7047164726039445e-07
424,TaskB-TaskG-TaskL,15,1006.9705752783533,1.1743808243917022,5.705528655950904e-07
425,TaskC-TaskH-TaskM,146,863.2812399670154,1.3790005042824327,1.6194896316205526e-08
426,TaskB-TaskG-TaskL,62,1141.906715461475,1.408007178779295,7.12668446636705e-08
427,TaskA-TaskF-TaskK,157,957.7327828898015,1.2646847254137152,5.400142617698348e-07
428,TaskE-TaskJ-TaskO,236,976.5198281690081,1.8878866528065954,5.704109299836835e-07
429,TaskE-TaskJ-TaskO,112,994.5683133191848,0.8192742379772074,7.539384150147502e-07
430,TaskD-TaskI-TaskN,29,1114.861688167697,1.7386055157094953,1.4064566642772213e-07
431,TaskB-TaskG-TaskL,50,938.2900796652425,0.9492593974895892,5.18051252919211e-07
432,TaskA-TaskF-TaskK,35,1137.3892985294444,1.7570568326446394,2.0250316798737174e-07
433,TaskD-TaskI-TaskN,13,985.3862063185854,1.5390942988120655,1.0226415836706775e-07
434,TaskC-TaskH-TaskM,19,786.5966827164248,1.811933709123683,4.163908361199491e-07
435,TaskD-TaskI-TaskN,202,992.6447388609104,0.917017190769077,1.717032816081667e-07
436,TaskD-TaskI-TaskN,148,796.9573193709571,1.4707767609197289,2.2956415841039542e-07
437,TaskB-TaskG-TaskL,154,1008.1973579551884,1.4013054563146365,3.2437903407080675e-07
438,TaskC-TaskH-TaskM,29,1165.8947858462932,1.6474318195560302,2.667945167357643e-07
439,TaskD-TaskI-TaskN,216,785.2741987995771,1.441148662272411,9.671538443188694e-08
440,TaskA-TaskF-TaskK,89,1072.8546811608878,1.448881480559725,9.901708241110527e-08
441,TaskA-TaskF-TaskK,253,834.1925083293584,1.3155151322912775,2.013169210818265e-07
442,TaskE-TaskJ-TaskO,138,1040.3401119833095,1.170601308808809,6.005359607994357e-08
443,TaskC-TaskH-TaskM,17,1172.0408484040968,1.3787172335026305,6.301924494801579e-07
444,TaskC-TaskH-TaskM,82,574.0973851779918,0.9421908305220807,2.9445344934381296e-07
445,TaskE-TaskJ-TaskO,120,777.1048346257309,1.9538160067797017,2.8694850809138035e-07
446,TaskD-TaskI-TaskN,10,926.2041109780156,1.6572929163519179,3.386783112953875e-07
447,TaskC-TaskH-TaskM,140,1063.008097836323,1.9429605400254162,6.661683114676244e-07
448,TaskA-TaskF-TaskK,118,966.7233341283352,1.072072858795956,8.719275426686557e-07
449,TaskA-TaskF-TaskK,179,990.8238436038162,1.8552092242118337,7.61496063230082e-07
450,TaskB-TaskG-TaskL,75,1408.5969050702513,1.7705479814762461,7.302539379228441e-07
451,TaskC-TaskH-TaskM,245,757.5085442301545,1.6125828949492083,4.895472737448409e-07
452,TaskD-TaskI-TaskN,62,1227.097003272554,1.550035023302247,6.968675013977377e-07
453,TaskE-TaskJ-TaskO,218,930.0043745691166,1.179859598321444,5.572347443532473e-07
454,TaskE-TaskJ-TaskO,224,1146.852183435345,1.4640548193520488,5.16522196693824e-07
455,TaskD-TaskI-TaskN,85,1425.7893111491198,1.4018185537756804,2.1650248406364023e-07
456,TaskB-TaskG-TaskL,226,1137.7356047370852,0.8850698910695425,3.0342808680653064e-07
457,TaskE-TaskJ-TaskO,225,1074.4991419579999,1.175435793026156,9.116946442601152e-07
458,TaskC-TaskH-TaskM,119,1319.824467029875,1.9223565182543931,5.519406919759287e-07
459,TaskB-TaskG-TaskL,170,1224.9597289186383,1.8208163127258155,7.365663232318508e-07
460,TaskC-TaskH-TaskM,230,840.1211847677129,1.978286837691847,3.5309317221838215e-07
461,TaskA-TaskF-TaskK,149,1058.9049484907712,1.5535920591249177,4.1363861295857304e-07
462,TaskB-TaskG-TaskL,190,656.5008531718481,1.0970120877684943,1.3430992285087887e-07
463,TaskE-TaskJ-TaskO,237,891.9693223251497,0.9953780596122366,1.7958200824345368e-07
464,TaskB-TaskG-TaskL,106,1062.810593519972,1.024297328730154,8.290829892778841e-07
465,TaskB-TaskG-TaskL,20,879.5789294437483,0.8237547900167053,5.889902453719932e-07
466,TaskB-TaskG-TaskL,17,1054.6733491943849,1.268818533183127,3.441571412249807e-07
467,TaskB-TaskG-TaskL,162,997.3230768693923,1.029713216599451,8.048226969055905e-07
468,TaskC-TaskH-TaskM,155,1107.2833464790085,1.293986552548043,2.5405470658160316e-07
469,TaskA-TaskF-TaskK,230,915.1601955943778,1.9219933182065185,9.762723716142017e-07
470,TaskD-TaskI-TaskN,111,811.9702171126573,1.316648251408628,3.513694316687081e-07
471,TaskB-TaskG-TaskL,191,1295.6253652346522,1.8535813963818017,3.4393784460971534e-07
472,TaskE-TaskJ-TaskO,48,900.8606514620111,1.526605719939052,3.187927864813382e-07
473,TaskB-TaskG-TaskL,101,1132.0021186234237,1.0965578655936703,1.3089040076504505e-07
474,TaskE-TaskJ-TaskO,134,1287.0494052945073,1.2270257111110536,1.200257758586923e-07
475,TaskC-TaskH-TaskM,40,1032.5339997995063,0.9007034429857154,6.516239841887822e-07
476,TaskE-TaskJ-TaskO,174,828.7386861113702,1.2001551123152125,8.763668641124666e-07
477,TaskD-TaskI-TaskN,171,964.2780050905311,1.6130491346042408,7.926153051689568e-07
478,TaskA-TaskF-TaskK,221,1203.5081833213505,0.8865333115153222,1.496965180811376e-07
479,TaskE-TaskJ-TaskO,186,1041.2495091475726,1.0464816901736351,5.501263005741459e-07
480,TaskE-TaskJ-TaskO,218,758.9716415591446,1.2577292496959738,1.1453563051687361e-07
481,TaskA-TaskF-TaskK,111,1119.3287667067425,1.978459444419155,5.484169717694667e-08
482,TaskD-TaskI-TaskN,42,1153.9062938101997,1.7418341875506562,6.598220007909197e-07
483,TaskB-TaskG-TaskL,18,928.9376227764133,1.6801840957905245,5.398008103435468e-07
484,TaskE-TaskJ-TaskO,123,1122.048875120949,0.9394291478305352,9.120344835935615e-08
485,TaskA-TaskF-TaskK,244,1049.0037190920934,1.7371950723379896,4.4589853941928563e-08
486,TaskC-TaskH-TaskM,7,960.5140922715922,1.742322573819218,9.898588492752412e-07
487,TaskA-TaskF-TaskK,96,741.2928512812673,1.521323234749194,3.972111882758116e-08
488,TaskC-TaskH-TaskM,217,1215.5907790211515,1.9884341383980462,4.500829705196581e-07
489,TaskD-TaskI-TaskN,156,1151.8421999839666,1.1903046871094625,5.095728343616187e-07
490,TaskB-TaskG-TaskL,144,1116.7772588750624,1.929526937890222,1.261073463224406e-07
491,TaskA-TaskF-TaskK,213,1308.9052007356188,1.8976773379478042,1.7737116065531912e-07
492,TaskE-TaskJ-TaskO,164,1189.0387454027186,0.8137767916992534,3.58286956346249e-07
493,TaskD-TaskI-TaskN,19,1137.3132012303126,1.3401398317697732,7.64059117451526e-07
494,TaskA-TaskF-TaskK,240,557.3545303946337,1.972525079661888,5.120115998196641e-07
495,TaskE-TaskJ-TaskO,173,1239.3789903604832,0.923745634889691,6.41522855807432e-07
496,TaskA-TaskF-TaskK,111,1016.6161028564102,1.4573416332599833,9.853228095397679e-07
497,TaskC-TaskH-TaskM,129,1062.4983360514277,1.9747490084493249,7.703253809600776e-07
498,TaskA-TaskF-TaskK,197,1063.866637938677,1.4665945089270322,4.4001788315980557e-07
499,TaskA-TaskF-TaskK,58,1154.766548728456,1.0277783635665871,4.5197750257858326e-07
500,TaskA-TaskF-TaskK,230,1224.435005760337,1.4986198761111078,6.22584356270595e-07
501,TaskD-TaskI-TaskN,173,1126.8482286118444,1.0453286887394562,6.687115563347154e-07
502,TaskA-TaskF-TaskK,37,1095.0571178639784,1.4236451154733811,5.057038165783046e-07
503,TaskE-TaskJ-TaskO,161,1046.3025478591144,0.8888506614948176,6.484126105868302e-07
504,TaskC-TaskH-TaskM,254,329.6778966190643,1.5265792030572856,3.329716946995778e-08
505,TaskC-TaskH-TaskM,250,942.4817961099624,1.4201479269537898,4.3532663525787573e-07
506,TaskA-TaskF-TaskK,16,811.6820965298709,1.6881936425137556,2.86148695312742e-07
507,TaskD-TaskI-TaskN,144,1242.147907787817,1.5568405653905422,1.378827007906793e-07
508,TaskD-TaskI-TaskN,21,1123.8074396572588,1.459527522236908,1.0855104768068738e-07
509,TaskE-TaskJ-TaskO,163,908.3726025572531,1.6277346190977453,6.071602439585209e-07
510,TaskA-TaskF-TaskK,99,928.4565635461512,0.9727302962866771,5.283645416810856e-07
511,TaskC-TaskH-TaskM,230,921.2037273395157,1.514431593510325,2.610482758264055e-07
512,TaskD-TaskI-TaskN,126,917.634769136216,1.0065327233873334,4.762405581847894e-07
513,TaskA-TaskF-TaskK,42,711.0885112950406,1.910626649422257,4.973099920305843e-07
514,TaskD-TaskI-TaskN,49,667.7441013444464,0.8820009258147251,2.0305889063422967e-07
515,TaskD-TaskI-TaskN,247,1005.8093544763487,1.316449699628952,6.555721312628342e-07
516,TaskC-TaskH-TaskM,32,1215.062827871871,1.6349569731865339,7.831101628222296e-07
517,TaskB-TaskG-TaskL,193,892.4620605144274,1.3496266540019106,7.935489054806238e-07
518,TaskE-TaskJ-TaskO,244,1060.688950184809,0.9105143038794828,6.064451323964206e-07
519,TaskE-TaskJ-TaskO,224,1146.852183435345,1.4640548193520488,5.16522196693824e-07
520,TaskC-TaskH-TaskM,65,801.3243588832287,1.5699582905928255,7.039707157534095e-08
521,TaskD-TaskI-TaskN,248,996.0049142560193,1.6445507731886093,2.9495298586308984e-07
522,TaskA-TaskF-TaskK,239,866.695903745297,1.2479117773553108,1.023387323103882e-07
523,TaskD-TaskI-TaskN,188,1321.2238983662587,1.4763919652345145,9.641849292696888e-07
524,TaskC-TaskH-TaskM,19,1312.491901372423,1.3408237699266956,1.4372934476350312e-07
525,TaskE-TaskJ-TaskO,187,801.5314320250299,1.6064672465027041,1.6025765575259105e-07
526,TaskD-TaskI-TaskN,239,1077.1768766168652,1.5002683607897822,8.906808521471873e-07
527,TaskE-TaskJ-TaskO,242,1213.5198601624982,1.430907463470962,9.444890006416933e-07
528,TaskA-TaskF-TaskK,124,1169.665900075266,1.0994292402058985,7.681707488425608e-07
529,TaskE-TaskJ-TaskO,13,1016.3126069968731,0.8024222212978808,1.535087443594317e-08
530,TaskE-TaskJ-TaskO,161,1261.3114923528697,1.008898010373715,1.1332808246998063e-08
531,TaskB-TaskG-TaskL,156,819.0970622021134,0.9404792497090024,3.843197620895763e-07
532,TaskB-TaskG-TaskL,106,939.3814111210615,1.3389016940131362,1.5196141631078363e-07
533,TaskB-TaskG-TaskL,87,824.471516048085,1.5347097809142136,2.820228073008131e-08
534,TaskE-TaskJ-TaskO,136,1156.4986989401243,1.0557020104217698,4.6942602251045965e-07
535,TaskC-TaskH-TaskM,68,883.4726251401097,1.9268685151606246,9.436312784329019e-07
536,TaskE-TaskJ-TaskO,225,965.7501649125828,0.8080185550686654,3.305813791534071e-07
537,TaskC-TaskH-TaskM,180,1123.5340736531498,1.7267612181984116,6.645292716444096e-07
538,TaskC-TaskH-TaskM,6,1139.649982755563,1.5502457234365306,6.557129996011164e-07
539,TaskB-TaskG-TaskL,176,818.5747307489498,1.2482657612572183,2.585693026285161e-07
540,TaskD-TaskI-TaskN,145,1211.3310567545584,0.8605867332948895,6.539209963356257e-07
541,TaskA-TaskF-TaskK,123,1091.1379337334502,1.5529838861411354,2.2021063454402238e-07
542,TaskB-TaskG-TaskL,161,783.6594320839197,1.2627362154387778,1.3078733944112018e-07
543,TaskB-TaskG-TaskL,245,734.4568208486774,1.923520567295863,7.043694527040932e-07
544,TaskD-TaskI-TaskN,71,996.8360579475865,1.4503880898677193,1.2230640893287757e-07
545,TaskA-TaskF-TaskK,149,1170.0187978633617,1.9275818135522098,9.969401264034617e-07
546,TaskE-TaskJ-TaskO,193,1175.143172480196,1.0645804321679648,1.9161787713872705e-07
547,TaskE-TaskJ-TaskO,40,1071.2333754449685,1.6708710924369239,5.98200444128893e-07
548,TaskB-TaskG-TaskL,156,1009.7349676653652,1.5406988250184708,4.172608256984635e-07
549,TaskA-TaskF-TaskK,179,1102.347533815801,1.6872898757975743,1.3512255818161045e-07
550,TaskB-TaskG-TaskL,196,828.9338971221483,1.057601436767044,3.7565468501639265e-08
551,TaskC-TaskH-TaskM,184,1337.3975726050783,1.5979934194853285,6.26504959469905e-07
552,TaskB-TaskG-TaskL,241,1334.787683624504,1.397648471668243,8.086899881512349e-07
553,TaskB-TaskG-TaskL,210,1085.7624629241395,1.6913899698875796,8.435955048916766e-07
554,TaskE-TaskJ-TaskO,76,1039.4600839985703,1.1924535729821812,4.878863383461651e-07
555,TaskE-TaskJ-TaskO,146,917.715805468126,1.868068430558303,7.796809125105617e-07
556,TaskE-TaskJ-TaskO,52,1105.7497691599322,0.9011615775336205,6.761186621536593e-07
557,TaskC-TaskH-TaskM,124,861.7365257966446,1.7686271825494257,7.270119822241419e-07
558,TaskE-TaskJ-TaskO,91,555.2775938008938,1.8335835509781089,4.97673015169596e-07
559,TaskA-TaskF-TaskK,199,457.17853990178264,1.7807027736401855,6.370776228397058e-07
560,TaskD-TaskI-TaskN,143,840.1003333673027,1.4152716731141313,8.074706544402965e-07
561,TaskA-TaskF-TaskK,190,1031.2756245836556,1.3260619760369137,4.0390533380145287e-07
562,TaskA-TaskF-TaskK,253,1066.3943467906965,1.9955147438298522,8.079191118589079e-07
563,TaskE-TaskJ-TaskO,40,902.648598298143,1.0750063414569946,5.960966743611723e-07
564,TaskD-TaskI-TaskN,64,1028.3670334285807,1.4562511590512535,1.742420141270784e-07
565,TaskD-TaskI-TaskN,232,945.1543285890938,1.6048106304587906,3.443731565233877e-08
566,TaskD-TaskI-TaskN,174,800.1374484699725,1.6410411630337185,3.6912606439516055e-07
567,TaskC-TaskH-TaskM,127,989.251098206175,1.0448295988862943,5.512293650133765e-07
568,TaskE-TaskJ-TaskO,201,1162.5914224731298,1.5847929108077614,8.414221486814536e-07
569,TaskD-TaskI-TaskN,42,809.1876504507355,1.7820434797776048,1.3621082333884375e-07
570,TaskC-TaskH-TaskM,187,809.2790773960604,0.8600222921853347,8.022042842067434e-07
571,TaskB-TaskG-TaskL,66,786.1498812095683,1.8938255519903797,8.643789556065547e-07
572,TaskB-TaskG-TaskL,49,612.6962530983768,0.8354048661742471,1.5918061213082548e-07
573,TaskC-TaskH-TaskM,91,903.9595251705963,1.2271652389860732,8.530783761111769e-07
574,TaskC-TaskH-TaskM,14,1142.8172225905062,0.8189758354795545,9.91539032164364e-07
575,TaskE-TaskJ-TaskO,65,1034.7832167667525,0.8925742022474983,7.295704427377552e-07
576,TaskE-TaskJ-TaskO,80,966.1498231887387,1.8934019422160948,7.869219850067381e-07
577,TaskB-TaskG-TaskL,229,1025.8129596480337,1.2258329968953774,9.944711148832847e-07
578,TaskD-TaskI-TaskN,156,902.2037025141684,1.3097258365100635,6.094264380206859e-07
579,TaskB-TaskG-TaskL,202,610.4226725473056,1.0584132576590632,3.1480751819608696e-07
580,TaskD-TaskI-TaskN,55,1156.7437563629132,1.5165149242240639,8.391555257352952e-07
581,TaskD-TaskI-TaskN,7,1214.2249147569303,1.5137638576133474,6.18340919736515e-07
582,TaskE-TaskJ-TaskO,62,854.3686447864426,1.2466404701902631,5.853834694837471e-07
583,TaskA-TaskF-TaskK,75,969.8328758786888,1.199641846166478,2.610991999588979e-07
584,TaskA-TaskF-TaskK,151,952.600165787968,1.8619571698167054,7.587709268870578e-07
585,TaskC-TaskH-TaskM,96,1070.2577618849084,1.2599410875706416,9.08506031014953e-08
586,TaskE-TaskJ-TaskO,66,1337.9786913252578,1.3922011905852898,9.250442000867146e-07
